"ID","BaseShift","SlopeShift","Residuals","BaseCurve","CH4"
"22-231_EBC 04",9.26475000000005,-0.547,0.2273,7.44215000000001,-0.08265
"22-231_EBC 37",-0.857050000000001,-1.38705,-0.13595,-2.90215000000001,0.0561499999999999
"22-231_EBC 35",-0.0215499999999977,-0.1358,-0.0931999999999999,-1.88065,-0.00184999999999991
"22-041_OSBS3-D-2",160.6007,-4.9768,0.1068,-1.56365,-0.22435
"22-041_OSBS3-C-2",2.98495,-0.318299999999997,0.0580499999999997,0.542849999999994,-0.10685
"22-041_OSBS3-A-5",3.94795,-0.86955,0.11205,1.27159999999999,-0.4256
"22-041_OSBS3-A-2",55.3022,-2.80155,0.1578,-0.248900000000006,-0.8106
"22-041_OSBS3-E-1",18.2112,-2.46805,0.0967999999999996,-0.791400000000003,-0.6251
"22-041_OSBS3-D-3",64.0617,-2.07855,0.0977999999999999,0.403599999999997,-0.1956
"22-041_OSBS3-A-1",1.7717,-1.26205,0.1183,1.1161,-0.51185
"22-041_OSBS3-E-3",52.9147,-4.5803,0.3973,1.9641,-1.60885
"22-041_OSBS3-C-5",6.16745,0.0119500000000023,0.1128,1.7441,-0.20785
"22-041_OSBS3-B-5",374.60895,-14.01005,0.22405,-5.76015,-1.12435
"22-041_OSBS3-C-3",163.35645,-6.98355,0.0747999999999998,-3.54040000000001,-0.5911
"22-041_OSBS3-A-4",141.8687,-7.3683,0.0457999999999998,-4.11265,-0.53685
"22-041_OSBS3-C-4",2.7152,-2.13005,-0.0232000000000001,-1.29390000000001,-0.15635
"22-041_OSBS3-D-5",278.7162,-9.94555,0.0572999999999997,-5.3994,-0.5061
"22-041_OSBS3-E-2",28.0512,-6.3748,0.38005,0.379849999999998,-1.89685
"22-041_OSBS3-A-3",97.47095,-3.8773,0.1333,-0.767150000000001,-0.61235
"22-041_OSBS3-B-2",456.13645,-17.8278,0.0517999999999996,-9.64465,-0.78335
"22-041_OSBS3-B-3",527.51095,-19.6323,0.212299999999999,-7.8609,-1.1901
"22-041_OSBS3-D-1",173.58445,-6.46005,0.0488,-3.4859,-0.30685
"22-041_OSBS3-E-5",166.4047,-9.0063,0.0472999999999999,-4.7854,-0.6341
"22-041_OSBS3-B-1",440.7357,-15.9858,0.0532999999999997,-8.83240000000001,-0.62535
"22-041_OSBS3-E-4",12.9027,-2.84455,0.227549999999999,1.1786,-1.04385
"22-041_OSBS3-B-4",103.33445,-5.60255,-0.0174500000000002,-3.6294,-0.2436
"22-041_OSBS3-1020-3",0.575949999999999,-0.530799999999999,0.0472999999999999,0.815099999999994,-0.02885
"22-041_OSBS3-C-1",-0.198049999999995,-2.32255,-0.0589500000000003,-2.4499,-0.1261
"22-041_OSBS3-010-3",0.248699999999999,-0.213549999999998,0.00754999999999972,-0.294899999999998,-0.0581
"22-041_OSBS3-2030-3",-0.0527999999999977,-0.211549999999999,0.0560499999999999,0.702599999999997,-0.11535
"22-041_OSBS3-2030-1",0.0796999999999954,-1.05105,-0.0204500000000003,-1.3179,-0.11485
"22-041_OSBS3-D-4",204.75795,-7.8753,0.0597999999999996,-4.2569,-0.40585
"22-041_OSBS3-1020-2",0.978450000000002,-0.681799999999999,0.0387999999999997,0.546349999999997,-0.03735
"22-041_OSBS3-010-1",0.0641999999999996,-0.117799999999999,0.0477999999999996,1.14409999999999,-0.0781000000000001
"22-041_OSBS3-3040-3",-0.401800000000001,-0.408549999999998,0.0528,0.924349999999997,-0.0508500000000001
"22-041_OSBS3-1020-1",-0.27505,-0.44605,0.0165499999999996,-0.202150000000003,-0.0478499999999999
"22-041_OSBS3-2030-2",-0.26905,-0.430799999999998,0.0552999999999999,1.4606,-0.01485
"22-041_OSBS3-3040-1",-0.488300000000002,-0.425549999999998,0.0347999999999997,0.572849999999995,0.0299
"22-041_OSBS3-010-2",-0.185049999999997,-0.2898,0.0457999999999998,0.867350000000002,-0.0908499999999999
"22-041_OSBS3-3040-2",-0.272300000000001,-0.2928,0.0605499999999997,0.860849999999999,-0.0670999999999999
"22-041_OSBS3-deep-1",-0.8688,-0.926300000000001,0.00305,-1.0894,-0.13435
"22-041_OSBS3-deep-2",-1.52925,-1.593,0.00495000000000001,-0.344450000000009,0.00960000000000005
"22-041_OSBS3-deep-3",-1.5275,-1.25275,0.0109500000000002,-0.890700000000002,-0.0153999999999999
"22-211_A00000292675",-0.422499999999999,-0.423999999999999,-0.00954999999999995,-0.309700000000007,0.0591000000000002
"22-211_A00000292091",1.2755,0.720749999999999,0.0884499999999999,1.41679999999999,-0.29215
"22-211_A00000292688",0.272750000000002,0.349250000000001,0.0357000000000003,0.415049999999994,-0.03165
"22-211_A00000292716",0.269500000000001,0.437750000000001,0.0414500000000002,0.487049999999996,-0.0528999999999999
"22-211_A00000291925",0.424500000000002,0.0390000000000015,0.0396999999999998,0.431049999999999,-0.12215
"22-211_A00000291926",0.149250000000002,0.347750000000001,0.0277000000000003,0.445049999999995,-0.0253999999999999
"22-211_A00000292678",0.390749999999997,0.400500000000001,0.0302000000000002,0.527049999999988,-0.0398999999999998
"22-211_A00000292697",0.0437499999999957,0.347750000000001,0.0112000000000001,0.445049999999995,0.0113500000000002
"22-211_A00000292733",0.4985,0.411000000000001,0.0372000000000003,0.89255,-0.1074
"22-211_A00000292718",0.0360000000000014,-0.838249999999999,-0.00954999999999995,-0.254700000000007,-0.09015
"22-211_A00000292670",0.132999999999996,0.314250000000001,0.00445000000000029,0.116049999999987,0.02935
"22-211_A00000292081",0.273499999999999,-0.216000000000001,0.0137,0.0597999999999956,-0.04965
"22-211_A00000292813",-0.54175,-0.702999999999999,-0.0137999999999998,-0.0382000000000033,0.0738500000000001
"22-211_A00000292977",-0.200250000000004,-0.414999999999999,-0.0387999999999997,-1.45745,-0.02915
"22-211_A00000168544",-0.3765,-0.69725,0.0444500000000003,-0.134450000000001,-0.1629
"22-211_A00000168834",-0.503999999999998,-0.418749999999999,0.0099499999999999,0.103049999999996,0.0826000000000001
"22-211_A00000169214",-0.779250000000005,-0.668749999999999,-0.00254999999999983,-0.375200000000007,-0.0116499999999999
"22-211_A00000169418",0.0390000000000015,-1.758,0.0734500000000002,0.125799999999998,-0.3844
"22-211_A00000169432",0.544249999999998,-0.443999999999999,0.0677000000000003,1.30030000000001,-0.02915
"22-211_A00000168509",0.384249999999994,-0.652749999999997,0.0579499999999999,0.528300000000002,-0.21165
"22-211_A00000168513",-0.495750000000001,-0.361750000000001,0.00445000000000029,-1.10045,-0.1444
"22-211_A00000168526",-0.685000000000002,-0.642749999999999,0.00245000000000006,-0.132200000000012,-0.0028999999999999
"22-211_A00000168535",-0.436,-0.871499999999997,0.0182000000000002,-0.227199999999996,-0.14815
"22-211_A00000168491",-1.03575,-0.996749999999999,-0.01355,-0.635950000000001,0.0656000000000001
"22-211_A00000168503",-0.71875,-0.730999999999998,-0.00429999999999975,-0.321200000000005,-0.0601499999999999
"22-211_A00000168518",-0.670500000000004,-0.451000000000001,0.00819999999999999,-0.405450000000002,-0.12465
"22-211_A00000168546",0.00175000000000125,-1.05225,0.0562,0.00430000000000064,-0.28815
"22-211_A00000168836",-0.986499999999999,-0.908249999999999,0.01145,-0.313700000000004,-0.0561499999999999
"22-211_A00000169414",-0.893500000000003,-0.658000000000001,0.0384500000000001,0.420049999999989,0.00635000000000008
"22-211_A00000169430",-0.972999999999999,-0.8005,0.0387,0.360550000000003,0.0196000000000001
"22-211_A00000168542",-0.907499999999999,-0.8155,0.0397000000000003,1.07854999999999,0.0596000000000001
"22-211_A00000168830",-0.953749999999999,-0.615000000000002,0.06345,0.645299999999992,-0.1134
"22-211_A00000168832",-0.998750000000001,-0.910249999999998,0.0279500000000001,0.185050000000004,-0.00414999999999988
"22-211_A00000169416",-0.866500000000002,-0.597249999999999,0.0384500000000001,0.310299999999998,-0.00414999999999988
"22-211_A00000169420",-1.192,-0.845749999999999,0.0159500000000001,-0.597200000000001,-0.0288999999999999
"22-211_A00000169434",-0.6265,-1.41275,0.0499499999999999,0.511299999999991,-0.14265
"22-251_WOOD7-D-5",0.0780499999999975,-0.756,-0.0289000000000001,0.529699999999998,0.07325
"22-251_WOOD7-D-2",0.457050000000002,-0.0737500000000004,0.00885000000000025,0.262700000000002,-0.07375
"22-251_WOOD7-deep-2",0.174050000000001,-0.17625,-0.0151499999999998,-0.432549999999999,-0.06975
"22-251_WOOD7-1020-2",-0.130449999999996,-0.466249999999999,-0.0611499999999996,-0.822800000000008,0.0172500000000001
"22-251_WOOD7-C-3",0.0765500000000046,-0.187000000000001,-0.0293999999999999,-0.704050000000002,-0.15225
"22-251_WOOD7-B-1",0.51905,-1.97475,-0.0274000000000001,-0.987549999999999,-0.27325
"22-251_WOOD7-D-3",699.4488,-43.9455,2.97985,-4.99655,-9.67475
"22-251_WOOD7-B-2",672.5488,-40.95875,2.6501,-3.9893,-8.75475
"22-251_WOOD7-C-2",0.980800000000002,-1.21075,-0.0536499999999998,-1.43405,-0.1625
"22-251_WOOD7-D-1",1.03655,-0.725000000000001,-0.0268999999999999,-0.608800000000002,-0.19625
"22-251_WOOD7-B-3",495.06555,-29.86975,2.01635,-2.2133,-6.81325
"22-251_WOOD7-D-4",3.58255,-0.311,0.0233500000000002,0.231200000000001,-0.21675
"22-251_WOOD7-C-5",1.0393,-0.21125,0.00159999999999982,0.480200000000004,0.00324999999999998
"22-251_WOOD7-B-5",0.532550000000001,-0.54025,-0.0313999999999997,-1.01205,-0.19225
"22-251_WOOD7-B-4",0.750050000000002,-1.03325,0.00309999999999988,-0.327550000000002,-0.14925
"22-251_WOOD7-C-4",0.109550000000006,-1.19525,-0.0511499999999998,-1.1093,-0.1155
"22-251_WOOD7-E-4",-0.144950000000001,-0.891249999999999,-0.0478999999999998,-1.0598,-0.01
"22-251_WOOD7-A-5",-0.905200000000001,-2.644,-0.1109,-2.34805,0.021
"22-251_WOOD7-E-5",1.64305,-0.72625,-0.0153999999999996,-0.582799999999999,0.033
"22-251_WOOD7-C-1",-2.59595,-4.294,-0.2319,-6.2638,-0.07775
"22-251_WOOD7-E-1",0.363800000000005,-0.72175,-0.0183999999999997,-1.0298,-0.1685
"22-251_WOOD7-3040-1",-0.3292,-0.548500000000001,-0.0526499999999999,-1.62455,-0.11575
"22-251_WOOD7-E-2",-0.0436999999999941,-2.085,-0.0971500000000001,-1.9363,0.0255000000000001
"22-251_WOOD7-A-2",-0.740949999999998,-1.94575,-0.0916499999999996,-1.8688,0.07775
"22-251_WOOD7-A-3",-0.0194499999999991,-1.22925,-0.0506500000000001,-1.03455,0.0255000000000001
"22-251_WOOD7-E-3",-0.824199999999998,-1.81425,-0.0979000000000001,-1.89305,0.002
"22-251_WOOD7-010-3",-0.551949999999998,-0.708000000000002,-0.0659000000000001,-1.68805,-0.0387500000000001
"22-251_WOOD7-A-1",53.31505,-3.24125,-0.0468999999999999,-2.8268,-0.264
"22-251_WOOD7-deep-3",-0.467449999999999,-1.9025,-0.17965,-4.0118,0.0337499999999999
"22-251_WOOD7-3040-2",-0.436199999999999,-0.87425,-0.0683999999999996,-1.43530000000001,0.01
"22-251_WOOD7-2030-1",-0.993199999999995,-1.525,-0.13965,-2.9853,0.048
"22-251_WOOD7-A-4",-0.770449999999997,-2.66375,-0.14115,-3.6728,-0.0205
"22-251_WOOD7-1020-1",-1.7442,-2.63525,-0.18515,-4.8868,-0.08525
"22-251_WOOD7-010-1",-0.804200000000002,-1.15075,-0.0953999999999997,-2.74805,-0.13125
"22-251_WOOD7-2030-2",-0.808699999999995,-1.10025,-0.10365,-2.4103,-0.05125
"22-251_WOOD7-3040-3",-0.7087,-1.0735,-0.10265,-2.2818,0.079
"22-251_WOOD7-1020-3",-1.12045,-1.546,-0.11165,-2.47755,0.0225
"22-251_WOOD7-010-2",-0.870950000000001,-1.225,-0.10015,-2.7283,-0.08175
"22-251_WOOD7-deep-1",-1.1352,-1.4305,-0.10465,-2.7018,0.000250000000000083
"22-251_WOOD7-2030-3",-1.2002,-2.15975,-0.15265,-3.7088,-0.0549999999999999
"22-247_SP-21-553",35.8578,-3.63475,0.2671,0.302950000000003,-1.27175
"Precipitation_SLCP-22-014",-0.0314499999999995,-0.513000000000002,-0.0388999999999999,-0.944800000000001,-0.0525
"22-262_SJER4-2030-1",-1.08155,0.0892000000000017,0.0323500000000001,0.855550000000008,0.0231000000000001
"22-262_SJER4-010-1",-1.6183,-0.578299999999999,0.00410000000000021,0.174550000000011,0.0111000000000001
"22-262_SJER4-1020-3",-1.13905,0.465700000000002,0.0241000000000002,-0.00544999999999618,-0.0791499999999998
"22-262_SJER4-deep-1",-1.64805,0.071200000000001,-0.0423999999999998,-1.46095,-0.0546499999999999
"22-262_SJER4-1020-1",-1.6253,-0.273299999999999,0.0063500000000003,0.6023,0.0493500000000001
"22-262_SJER4-010-2",-1.37805,0.200700000000001,0.0478499999999999,0.402799999999999,-0.1739
"22-262_SJER4-A-2",-1.03955,0.00795000000000101,0.0456000000000003,0.346550000000008,-0.17765
"22-262_SJER4-B-3",844.07445,-30.0798,0.1291,-14.14695,-1.09565
"22-262_SJER4-010-3",-9.86319999999978,-0.2476,-0.26135,-8.29764999999999,-0.15915
"22-262_SJER4-B-5",1109.9107,-41.0388,0.1161,-19.5752,-1.53765
"22-262_SJER4-D-4",5.17995,-0.315549999999998,0.0486,0.429299999999998,-0.0798999999999999
"22-262_SJER4-2030-3",-0.96705,-0.736799999999999,0.00260000000000016,-0.0409499999999952,0.0508500000000001
"22-262_SJER4-D-2",-1.7048,-1.1473,-0.0114000000000001,-1.12644999999999,-0.1319
"22-262_SJER4-C-1",606.20595,-27.6213,-0.25465,-20.07195,-0.7269
"22-262_SJER4-C-3",639.95895,-24.68155,0.0480999999999998,-13.14895,-1.0354
"22-262_SJER4-3040-1",1.2702,-1.64205,-0.0976499999999998,-2.90244999999999,-0.00989999999999991
"22-262_SJER4-C-5",519.16645,-19.17305,0.0303500000000003,-10.77545,-0.72365
"22-262_SJER4-B-2",495.49845,-19.88455,0.00134999999999996,-11.87995,-0.80915
"22-262_SJER4-D-3",0.821199999999997,-1.4123,-0.02115,-1.31144999999999,-0.0753999999999999
"22-262_SJER4-C-2",360.92145,-16.8303,0.0911,-9.1817,-1.2544
"22-262_SJER4-D-1",-0.418800000000005,-2.3328,-0.0591499999999998,-1.5757,-0.07565
"22-262_SJER4-D-5",-1.66055,-1.20955,-0.00214999999999987,-1.26469999999999,-0.0938999999999999
"22-262_SJER4-A-1",93.06145,-9.14455,-0.00990000000000002,-6.4867,-0.99065
"22-262_SJER4-B-4",675.2677,-26.23355,0.0731000000000002,-14.0492,-1.27565
"22-262_SJER4-A-3",268.93795,-15.71905,-0.0576499999999998,-10.70545,-1.01365
"22-262_SJER4-C-4",-0.136050000000004,-8.0708,-0.42115,-11.2152,-0.00639999999999996
"22-262_SJER4-B-1",632.0192,-26.09405,-0.08765,-16.9262,-0.98765
"22-277_A00000253295",0.641550000000052,-1.3211,0.0151499999999998,1.1756,-0.2009
"22-277_A00000253321",-0.725199999999859,-1.01435,-0.0051000000000001,-0.381149999999991,-0.2124
"22-277_A00000253475",-4.03819999999996,-0.3826,-0.0461,-2.58914999999999,-0.00339999999999996
"22-277_A00000253452",-1.20370000000003,-1.01185,-0.0336000000000003,-1.19265,-0.2349
"22-277_A00000253490",-3.2521999999999,-0.3391,-0.0616000000000003,-2.6074,-0.05215
"22-277_A00000253294",-1.59744999999998,-1.19785,-0.0663500000000004,-1.67415,-0.3419
"22-277_A00000253320",-5.76319999999987,-1.36085,-0.1736,-5.25664999999999,-0.3669
"22-277_A00000253491",-3.3442,-0.36435,-0.0698500000000002,-2.71289999999999,-0.1474
"22-277_A00000253702",-4.91844999999989,-0.5886,-0.1346,-3.90015,-0.1734
"22-277_A00000253279",-2.44519999999989,-1.09485,-0.0716000000000001,-1.87139999999999,-0.29715
"22-277_A00000253484",-3.28686666666658,-0.946266666666667,-0.106266666666667,-2.53573333333333,-0.267066666666667
"22-277_A00000253474",-2.27745000000004,-0.3726,-0.0336000000000003,-1.05289999999999,9.9999999999989e-05
"22-277_A00000253489",-2.97145,-0.76885,-0.0911,-2.36139999999999,-0.26415
"22-277_A00000253488",-2.92370000000005,-0.4696,-0.0596000000000001,-1.54315,-0.0299
"22-277_A00000253277",-0.639200000000073,-1.36285,-0.0498500000000002,-0.693649999999991,-0.4559
"22-277_A00000253296",-1.67219999999998,-1.2051,0.0169000000000001,0.620350000000002,0.0086
"22-277_A00000253432",-2.87194999999997,-0.52435,-0.01485,-0.9649,0.12085
"22-277_A00000253494",-3.0127,-0.5256,-0.0350999999999999,-1.07114999999999,0.0886
"22-277_A00000253235",-2.70269999999982,-0.13735,-0.0748500000000001,-2.26639999999999,-0.1524
"22-277_A00000253401",-3.21145000000001,-0.35835,-0.04935,-1.54264999999999,0.0581
"22-277_A00000253267",-4.39319999999998,0.1799,-0.1006,-3.62939999999999,-0.03815
"22-277_A00000253268",-4.10219999999981,0.3079,-0.0841000000000003,-3.49864999999998,-0.0374
"22-277_A00000253402",-4.4831999999999,-0.32885,-0.14335,-3.60865,-0.16815
"22-277_A00000253403",-5.05919999999992,0.2789,-0.14235,-4.41789999999999,-0.0709
"22-277_A00000251456",-4.80944999999997,0.23465,-0.1266,-3.45764999999999,0.0176000000000001
"22-277_A00000253220",-5.23969999999986,0.22065,-0.1181,-3.44889999999999,0.1101
"22-277_A00000253299",-4.86819999999989,0.2999,-0.1401,-4.5424,-0.08215
"22-277_A00000253412",-5.83369999999991,0.2439,-0.1541,-4.2719,0.0361
"22-277_A00000253607",-5.84394999999995,0.0484,-0.1581,-4.39364999999999,0.02935
"22-277_A00000253245",-4.26969999999983,0.3144,-0.12135,-3.44489999999999,-0.000649999999999928
"22-277_A00000253229",-4.71270000000004,0.1874,-0.15385,-3.80739999999999,-0.0239
"22-277_A00000253230",-5.98745000000008,0.44315,-0.1671,-5.22489999999999,-0.03315
"22-277_A00000253139",-6.70045000000005,-0.43035,-0.1301,-4.63239999999999,-0.0186499999999999
"22-277_A00000253385",-10.3607,-0.4031,-0.22385,-8.49539999999999,-0.08765
"22-277_A00000253383",-4.26094999999987,-0.4111,-0.11035,-2.79615,-0.1349
"22-277_A00000253215",-4.36245000000008,0.11665,-0.1466,-3.54939999999999,-0.0236499999999999
"22-277_A00000253265",-4.94669999999996,0.2369,-0.1506,-4.0449,-0.02665
"22-277_A00000253417",-5.59269999999992,0.2314,-0.17635,-5.31214999999999,-0.18665
"22-277_A00000253481",-8.60144999999989,-0.0648500000000001,-0.20885,-6.74714999999999,-0.00389999999999996
"22-277_A00000253626",-5.39919999999984,0.44065,-0.1656,-4.8459,-0.0849
"22-277_A00000253206",-6.54545000000007,0.39965,-0.1951,-6.09264999999999,-0.10015
"22-277_A00000253610",-6.39120000000003,0.3659,-0.1906,-5.52065,-0.00864999999999994
"22-277_A00000253655",-3.55594999999994,0.40665,-0.1071,-3.31365,0.0151000000000001
"22-277_A00000253652",-4.30844999999999,0.5074,-0.13535,-3.77565,-0.03065
"22-277_A00000253647",-5.47319999999991,0.4199,-0.14485,-4.48215,-0.05315
"22-261_CPER5-A-4",2.18065,0.217550000000003,0.0387,0.475449999999995,-0.01935
"22-261_CPER5-D-4",1.5129,-1.08245,0.0309500000000003,-0.176299999999998,-0.25985
"22-261_CPER5-3040-3",-1.2016,-0.931199999999997,-0.0710500000000001,-1.87330000000001,0.01215
"22-261_CPER5-010-1",-0.0865999999999971,0.153300000000002,-0.02305,-1.40005000000001,-0.07185
"22-261_CPER5-deep-1",-0.919099999999993,-0.398699999999998,-0.0558000000000001,-1.23455000000001,0.02015
"22-261_CPER5-deep-2",-1.83035,-1.6757,-0.0968,-2.17905,0.00614999999999999
"22-261_CPER5-010-2",-0.909599999999998,0.280799999999999,-0.00254999999999983,-1.07005000000001,-0.1456
"22-261_CPER5-deep-3",-1.2181,-0.31945,-0.0242999999999998,-0.128800000000012,0.0924
"22-261_CPER5-1020-2",-1.23535,-0.277699999999999,-0.03355,-1.58905000000001,-0.1116
"22-261_CPER5-3040-2",-1.07485,0.0505500000000012,-0.0140500000000001,-0.0458000000000141,0.00465000000000004
"22-261_CPER5-C-4",188.45215,-7.27295,-0.0187999999999997,-5.41930000000001,-0.32535
"22-261_CPER5-2030-3",1.4834,0.107300000000002,-0.0137999999999998,-0.669300000000007,0.00439999999999996
"22-261_CPER5-1020-3",-1.7301,-1.1837,-0.0718000000000001,-2.08205000000001,-0.00509999999999999
"22-261_CPER5-010-3",-0.850099999999998,-0.997949999999999,-0.0740500000000002,-1.77605000000001,0.04565
"22-261_CPER5-3040-1",-1.87985,-1.00945,-0.0940499999999997,-2.38680000000001,0.0466500000000001
"22-261_CPER5-A-2",2.8539,-1.0682,-0.0440499999999999,-1.51330000000001,-0.06985
"22-261_CPER5-C-3",197.64665,-7.92845,-0.0480499999999999,-6.57355,-0.3436
"22-261_CPER5-D-2",5.9569,-2.9982,0.0924499999999999,-1.27180000000001,-0.8381
"22-261_CPER5-D-1",0.7239,-1.33995,0.000950000000000006,-1.47405000000001,-0.3431
"22-261_CPER5-2030-1",-2.6046,-2.50045,-0.14905,-2.86980000000001,0.1374
"22-261_CPER5-1020-1",-1.76609999999999,-0.964449999999999,-0.0612999999999997,-1.61255000000001,0.00339999999999996
"22-261_CPER5-D-3",15.6004,-6.39045,0.3692,-0.178799999999995,-2.03035
"22-261_CPER5-C-1",-1.38435,-1.1247,-0.0700500000000002,-2.40430000000001,-0.11235
"22-261_CPER5-C-2",142.0109,-8.7042,-0.1268,-6.98955000000001,-0.2926
"22-282_BA6",-1.91835,-1.43145,-0.0173000000000001,-1.17155000000001,-0.0675999999999999
"22-282_BA7",-2.9136,-2.68145,-0.09605,-3.32505,-0.0476000000000001
"22-282_BA8",-2.81509999999999,-2.5012,-0.0805500000000001,-2.76855,0.00390000000000001
"22-282_BA9",-2.62334999999999,-1.8307,-0.0515500000000002,-2.77205000000001,-0.1011
"22-282_BA10",-2.94884999999999,-2.29195,-0.0817999999999999,-3.04455000000001,-0.0330999999999999
"22-282_BA11",-2.61485,-2.01245,-0.05505,-2.09905000000001,-0.05735
"22-282_BA12",-2.31885,-1.60895,-0.02305,-1.04355000000001,0.00490000000000002
"22-282_BA13",-2.74735,-2.2292,-0.0722999999999998,-2.43255000000001,-0.10685
"22-282_BA14",-2.58735,-1.7672,-0.0497999999999998,-2.01355000000001,-0.0263500000000001
"22-282_BA15",-2.84385,-2.6742,-0.0750499999999996,-2.36855000000001,-0.0498499999999999
"22-282_BA16",-2.60934999999999,-1.7452,-0.0518000000000001,-2.80355000000001,-0.1101
"22-282_CO1",-3.5276,-3.4487,-0.1283,-3.57180000000001,0.04965
"22-282_CO2",-2.46435,-1.7367,-0.0545499999999999,-2.56055000000001,-0.1526
"22-282_CO3",-2.28985,-1.86895,-0.0348000000000002,-0.88655,-0.0366
"22-282_CO4",-2.7581,-2.23945,-0.0558000000000001,-2.18530000000001,-0.0775999999999999
"22-282_CO5",-2.71635,-1.98995,-0.0448,-1.96255000000001,0.00265000000000004
"22-282_CO6",-2.7056,-1.96045,-0.0475499999999998,-2.04355000000001,-0.07135
"22-282_CO7",-2.5246,-1.8112,-0.0348000000000002,-1.41455000000001,-0.0263499999999999
"22-282_CO8",-2.6536,-1.8217,-0.03905,-1.80105,-0.0236000000000001
"22-282_CO9",-2.5546,-1.9732,-0.0417999999999998,-2.07855000000001,-0.08135
"22-282_CO10",-2.90159999999999,-2.1662,-0.0560499999999999,-2.16080000000001,0.00890000000000002
"22-282_CO11",-2.8181,-2.37895,-0.0540499999999997,-2.17405000000001,-0.0401
"22-282_CO12",-2.52034999999999,-1.6702,-0.0232999999999999,-1.54255000000001,-0.0263500000000001
"22-282_CO13",-2.68559999999999,-2.0862,-0.0460499999999997,-1.69205000000001,-0.000349999999999961
"22-158_WOOD5-D-2",26.8056500000001,-2.8181,-0.0174749999999999,-0.884349999999998,-0.641725
"22-158_WOOD5-D-3",16.852025,-2.11985,0.022275,0.453150000000004,-0.64285
"22-158_WOOD5-B-5",509.77715,-32.366725,1.085025,-1.602225,-5.99185
"22-158_WOOD5-C-2",318.4819,-16.5336,0.261025,-0.0963499999999939,-2.262225
"22-158_WOOD5-B-2",1128.61865,-57.847475,1.561525,-5.82247499999999,-7.789225
"22-158_WOOD5-010-1",8.426275,-0.600974999999999,0.00665000000000004,0.225650000000005,-0.0369750000000001
"22-158_WOOD5-1020-3",0.492899999999963,-0.1243,-0.04765,-1.46369999999999,0.02235
"22-158_WOOD5-D-5",442.8289,-33.26785,1.663775,6.6134,-7.326475
"22-158_WOOD5-D-1",8.22065000000007,-1.60885,-0.0124749999999998,-0.065100000000001,-0.4776
"22-158_WOOD5-B-3",799.567775,-48.521475,1.858275,-2.00759999999999,-8.384225
"22-158_WOOD5-B-4",459.3594,-32.0756,0.909025,-3.55597499999999,-5.65735
"22-158_WOOD5-B-1",25.0484000000001,-4.391975,0.0842750000000001,1.59515000000001,-1.176475
"22-158_WOOD5-C-1",462.687275,-18.291475,-0.0068499999999998,-6.50622499999999,-1.1226
"22-158_WOOD5-A-4",76.7115250000001,-5.8011,0.0132750000000001,-0.909349999999993,-1.061975
"22-158_WOOD5-1020-2",-2.51884999999998,-1.058225,-0.13335,-4.131725,-0.028725
"22-158_WOOD5-E-5",57.6772750000001,-3.9771,-0.054225,-2.6496,-0.405475
"22-158_WOOD5-2030-2",0.420150000000064,-0.281975,-0.0180999999999998,-0.073724999999996,0.0779
"22-158_WOOD5-3040-4",5.95152500000001,-0.393725000000001,-0.0866,-2.79997499999999,0.00714999999999991
"22-158_WOOD5-E-1",46.6579,-2.351225,-0.0390999999999999,-1.9911,-0.289725
"22-158_WOOD5-1020-1",29.9805250000001,-1.7316,-0.097475,-3.518475,-0.10235
"22-158_WOOD5-C-5",-13.88685,-1.2006625,-0.4895375,-17.6996,-0.164725
"22-158_WOOD5-E-3",33.1050250000001,-1.78035,-0.0479749999999999,-1.82747499999999,-0.06185
"22-158_WOOD5-E-2",7.88164999999999,-0.806600000000001,-0.0574749999999999,-2.0341,-0.088725
"22-158_WOOD5-A-5",39.9469,-3.579225,-0.1241,-4.45922499999999,-0.57085
"22-158_WOOD5-A-3",24.6271500000001,-1.79785,-0.0642249999999998,-2.31409999999999,-0.2226
"22-158_WOOD5-deep-3",-15.01335,-1.663975,-0.4711,-14.70785,0.034275
"22-158_WOOD5-010-2",-2.40010000000002,-0.64785,-0.0660999999999998,-1.718475,0.028775
"22-158_WOOD5-E-4",84.661275,-4.759225,0.0146500000000001,-1.297475,-0.704225
"22-158_WOOD5-A-1",34.987525,-1.92185,-0.00297499999999995,-0.694974999999996,-0.25785
"22-158_WOOD5-deep-2",128.6519,-7.4601,-0.04135,-3.22434999999999,-0.9596
"22-158_WOOD5-deep-1",-1.07947499999996,0.195399999999999,-0.101225,-2.48197499999999,0.105025
"22-158_WOOD5-3040-2",80.8009000000001,-4.1276,-0.0107249999999999,-0.842849999999995,-0.4786
"22-158_WOOD5-A-2",16.02615,-1.38585,-0.0367249999999999,-1.45547499999999,-0.2901
"22-158_WOOD5-C-4",-0.116224999999975,-2.4751,-0.21935,-6.64259999999999,-0.0904750000000001
"22-158_WOOD5-2030-3",-3.45734999999988,-0.352350000000001,-0.13235,-3.91347499999999,0.0229
"22-158_WOOD5-3040-3",-8.05247499999994,-0.764975,-0.2706,-8.55672499999999,-0.093225
"22-158_WOOD5-010-3",0.0486500000000021,-1.57615,-0.0985499999999999,-2.4725,0.01545
"22-258_SP-21-775",25.7839,-5.055725,-0.24485,-13.491725,-1.58835
"22-258_SP-21-787",3.19335833333335,-1.72264166666667,0.00206666666666666,-0.947183333333328,-0.253308333333333
